app_id,project_start_date,start_cohort,project_cohort,project_cohort_post_rap,followup_eligible_12m,pub12_fractional,anypub12,followup_eligible_18m,pub18_fractional,anypub18,followup_eligible_24m,pub24_fractional,anypub24
51766,2019-07-03,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
51784,2019-12-09,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
51797,2020-03-09,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
51807,2020-03-02,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
51811,2019-08-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
51824,2019-07-03,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
51830,2019-09-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
51848,2020-01-31,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
51853,2019-07-03,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
51922,2019-08-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
51933,2019-08-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
51946,2020-03-04,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
51951,2019-08-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
51979,2020-05-26,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
51980,2019-07-31,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
51998,2020-03-09,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52008,2019-09-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52012,2019-06-18,2019H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52031,2019-07-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52049,2019-08-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52152,2019-10-17,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52168,2019-12-24,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52181,2019-09-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52217,2019-07-31,2019H2,pre_rap_project_start,0,1,1.000000,1,1,2.000000,1,1,3.000000,1
52238,2019-09-24,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52255,2020-03-02,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52264,2020-01-15,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
52286,2020-08-17,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52293,2020-02-03,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52303,2020-08-07,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52319,2019-09-16,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52335,2019-12-10,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52361,2019-10-25,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52374,2021-08-27,2021H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52390,2020-01-15,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52405,2019-11-05,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52414,2020-06-17,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52433,2022-02-01,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52446,2019-11-20,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
52451,2019-09-26,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52467,2019-11-01,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52480,2019-09-18,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52498,2019-10-25,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52507,2020-03-09,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52524,2019-09-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52530,2020-01-31,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52553,2019-10-31,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,2.000000,1
52569,2020-07-21,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52576,2019-09-18,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52609,2020-04-17,2020H1,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,1.000000,1
52621,2019-10-29,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52632,2019-11-20,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52650,2019-08-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52666,2019-10-11,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52678,2019-10-31,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52728,2020-03-06,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52744,2019-11-04,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52771,2019-10-16,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52785,2019-11-20,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52802,2019-11-20,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52825,2020-03-11,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52856,2019-11-20,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52860,2019-12-11,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52873,2019-10-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52887,2019-09-13,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52894,2019-11-07,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52927,2020-01-14,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52970,2019-11-12,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
52989,2019-09-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53003,2019-10-02,2019H2,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,1.000000,1
53026,2020-04-06,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53061,2020-02-05,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53074,2020-01-13,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53100,2020-04-01,2020H1,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,1.000000,1
53116,2020-02-04,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53144,2020-04-01,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53159,2019-12-23,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53163,2020-02-17,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53185,2019-12-17,2019H2,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,1.000000,1
53192,2019-12-17,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53233,2020-11-25,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53246,2020-03-09,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53251,2020-04-06,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53267,2021-01-11,2021H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53279,2019-12-23,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53308,2019-09-26,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53312,2020-01-20,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53331,2020-10-26,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53354,2019-10-02,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53401,2019-11-05,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53417,2020-02-26,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53438,2019-11-05,2019H2,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,1.000000,1
53464,2020-01-06,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53472,2019-11-04,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
53527,2020-09-09,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53536,2021-05-28,2021H1,pre_rap_project_start,0,1,2.000000,1,1,2.000000,1,1,2.000000,1
53558,2020-02-26,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53562,2020-03-31,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53589,2021-01-27,2021H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53602,2019-10-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53618,2019-10-16,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53639,2019-08-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53641,2019-12-09,2019H2,pre_rap_project_start,0,1,1.000000,1,1,3.000000,1,1,4.500000,1
53656,2021-01-12,2021H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53710,2020-06-12,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53723,2019-12-17,2019H2,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,2.000000,1
53734,2019-12-06,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53768,2019-11-26,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53775,2020-03-09,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53781,2020-01-15,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53799,2020-02-26,2020H1,pre_rap_project_start,0,1,3.000000,1,1,13.000000,1,1,16.000000,1
53813,2021-03-30,2021H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53821,2020-03-03,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
53832,2020-03-11,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53850,2020-02-17,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53866,2020-04-29,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.500000,1,1,0.500000,1
53911,2019-11-12,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53953,2020-02-03,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
53976,2020-01-10,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
53995,2019-10-28,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54021,2019-10-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54032,2020-02-13,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54045,2019-10-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54050,2019-12-23,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54078,2020-02-04,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54084,2020-05-12,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54107,2022-10-27,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54124,2020-01-15,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54148,2020-02-17,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54169,2020-04-08,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54176,2020-11-25,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54182,2020-04-09,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54218,2020-01-17,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54225,2021-05-13,2021H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54239,2020-09-29,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54241,2019-10-25,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54273,2020-02-17,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54287,2020-01-15,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54294,2019-10-02,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
54304,2020-05-04,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54315,2020-01-15,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54327,2019-11-20,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54336,2019-09-25,2019H2,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,1.000000,1
54343,2019-10-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54358,2020-03-02,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54389,2020-06-09,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54406,2020-03-02,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54410,2020-03-06,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54423,2020-03-11,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54520,2020-02-04,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54531,2020-02-17,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54614,2021-02-12,2021H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54622,2020-01-20,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54633,2020-03-03,2020H1,pre_rap_project_start,0,1,1.000000,1,1,2.000000,1,1,3.000000,1
54646,2020-05-14,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54679,2022-10-19,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54680,2019-11-28,2019H2,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,1.000000,1
54698,2020-02-17,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54701,2020-03-09,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54717,2020-01-15,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54738,2020-06-09,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54764,2020-03-09,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54772,2020-02-13,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54803,2019-10-29,2019H2,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,4.000000,1
54835,2019-11-04,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54861,2020-04-06,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54874,2020-04-29,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54888,2020-01-15,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54916,2019-10-30,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54928,2020-01-31,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
54944,2020-05-07,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
54985,2020-01-15,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55005,2020-01-14,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
55014,2020-01-31,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55046,2020-01-14,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55051,2021-03-01,2021H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55067,2020-08-20,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55079,2020-06-12,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55080,2020-06-09,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55108,2020-01-06,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
55120,2020-03-11,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
55149,2020-03-23,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55154,2020-03-04,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55177,2019-11-26,2019H2,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,3.000000,1
55183,2019-11-25,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55219,2020-04-02,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
55226,2020-11-25,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55235,2022-04-26,2022H1,pre_rap_project_start,0,1,0.500000,1,1,0.500000,1,1,0.500000,1
55257,2020-06-12,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
55274,2020-03-03,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55288,2019-11-29,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55337,2020-04-01,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55371,2020-03-09,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55385,2020-02-17,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55392,2019-11-28,2019H2,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,2.000000,1
55407,2019-11-28,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55411,2021-01-25,2021H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55469,2020-02-28,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55482,2023-01-26,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55495,2019-12-09,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
55513,2020-03-03,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55521,2020-01-15,2020H1,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,2.000000,1
55532,2020-02-04,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55606,2020-05-01,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55623,2020-04-08,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55634,2020-03-09,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55647,2020-02-04,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55652,2019-11-20,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55668,2020-01-16,2020H1,pre_rap_project_start,0,1,0.000000,0,1,2.000000,1,1,5.000000,1
55681,2020-02-03,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55699,2020-02-04,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55718,2020-03-29,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55725,2020-02-17,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55739,2020-03-29,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55741,2021-07-20,2021H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55787,2020-06-26,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55794,2020-02-04,2020H1,pre_rap_project_start,0,1,1.000000,1,1,3.000000,1,1,3.000000,1
55836,2020-11-02,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55843,2019-12-06,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
55858,2020-01-20,2020H1,pre_rap_project_start,0,1,0.000000,0,1,2.000000,1,1,2.000000,1
55862,2020-01-31,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55870,2020-03-02,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55889,2019-12-10,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55891,2020-06-17,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55901,2020-02-17,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55917,2021-04-27,2021H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,3.000000,1
55929,2020-03-09,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55955,2020-06-24,2020H1,pre_rap_project_start,0,1,1.000000,1,1,2.000000,1,1,2.000000,1
55964,2020-04-21,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55986,2020-04-23,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
55993,2020-03-23,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56010,2019-11-20,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56047,2020-03-11,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56052,2020-09-02,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56068,2020-06-24,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56075,2021-08-27,2021H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56109,2020-02-28,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56113,2019-12-06,2019H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56132,2020-06-12,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56145,2020-08-18,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56197,2020-09-01,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56236,2020-08-04,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56243,2020-09-01,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56270,2020-02-17,2020H1,pre_rap_project_start,0,1,0.000000,0,1,3.000000,1,1,3.000000,1
56317,2020-04-01,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56329,2020-03-09,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56338,2020-07-30,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56340,2020-03-04,2020H1,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,3.000000,1
56355,2020-08-25,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56386,2020-03-06,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56393,2020-01-14,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56412,2020-05-29,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56431,2020-06-24,2020H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56454,2021-02-16,2021H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56465,2020-09-14,2020H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
56483,2019-12-24,2019H2,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,1.000000,1
56514,2020-03-11,2020H1,pre_rap_project_start,0,1,0.000000,0,1,2.000000,1,1,3.000000,1
