start_month,n_applications,observed_events,observed_rate,fitted_rate,outcome,outcome_label
2026-07-01,1,0,0.0,0.0016809775503261108,Leak55,Broad 55 attribution outcome
2026-08-01,1,0,0.0,0.005146594648508488,Leak55,Broad 55 attribution outcome
2012-06-01,1,0,0.0,0.0736262452047792,Leak269,Candidate-inclusive upper-bound attribution outcome
2012-07-01,1,0,0.0,0.0722519446763903,Leak269,Candidate-inclusive upper-bound attribution outcome
2012-08-01,1,0,0.0,0.091946642332038,Leak269,Candidate-inclusive upper-bound attribution outcome
2012-09-01,4,1,0.25,0.06856761164541242,Leak269,Candidate-inclusive upper-bound attribution outcome
2012-10-01,2,0,0.0,0.06974762166551698,Leak269,Candidate-inclusive upper-bound attribution outcome
2012-11-01,3,0,0.0,0.07780770007510565,Leak269,Candidate-inclusive upper-bound attribution outcome
2012-12-01,1,0,0.0,0.12789410234487641,Leak269,Candidate-inclusive upper-bound attribution outcome
2013-01-01,2,0,0.0,0.04409291826494826,Leak269,Candidate-inclusive upper-bound attribution outcome
2013-02-01,1,0,0.0,0.07118999951521107,Leak269,Candidate-inclusive upper-bound attribution outcome
2013-03-01,3,0,0.0,0.11683296629959215,Leak269,Candidate-inclusive upper-bound attribution outcome
2013-04-01,1,0,0.0,0.0727425597214866,Leak269,Candidate-inclusive upper-bound attribution outcome
2013-06-01,5,1,0.2,0.0681257166859866,Leak269,Candidate-inclusive upper-bound attribution outcome
2013-07-01,4,0,0.0,0.0668540885026123,Leak269,Candidate-inclusive upper-bound attribution outcome
2013-09-01,4,0,0.0,0.06344500757573479,Leak269,Candidate-inclusive upper-bound attribution outcome
2013-10-01,2,0,0.0,0.06453686046179027,Leak269,Candidate-inclusive upper-bound attribution outcome
2013-12-01,4,0,0.0,0.1183392872734743,Leak269,Candidate-inclusive upper-bound attribution outcome
2014-01-01,4,0,0.0,0.04079878919835563,Leak269,Candidate-inclusive upper-bound attribution outcome
2014-03-01,4,0,0.0,0.1081045154424469,Leak269,Candidate-inclusive upper-bound attribution outcome
2014-04-01,1,0,0.0,0.06730805028582088,Leak269,Candidate-inclusive upper-bound attribution outcome
2014-05-01,1,0,0.0,0.07531381159848183,Leak269,Candidate-inclusive upper-bound attribution outcome
2014-06-01,2,0,0.0,0.06303612605900012,Leak269,Candidate-inclusive upper-bound attribution outcome
2014-07-01,9,0,0.0,0.06185949969282421,Leak269,Candidate-inclusive upper-bound attribution outcome
2014-08-01,2,0,0.0,0.07872138692695305,Leak269,Candidate-inclusive upper-bound attribution outcome
2014-09-01,8,0,0.0,0.0587051071153119,Leak269,Candidate-inclusive upper-bound attribution outcome
2014-10-01,2,0,0.0,0.05971538898112358,Leak269,Candidate-inclusive upper-bound attribution outcome
2014-11-01,1,0,0.0,0.06661613636079952,Leak269,Candidate-inclusive upper-bound attribution outcome
2014-12-01,12,2,0.16666666666666666,0.10949830098209291,Leak269,Candidate-inclusive upper-bound attribution outcome
2015-01-01,9,0,0.0,0.0377507605654464,Leak269,Candidate-inclusive upper-bound attribution outcome
2015-02-01,7,0,0.0,0.060950300685572736,Leak269,Candidate-inclusive upper-bound attribution outcome
2015-03-01,3,1,0.3333333333333333,0.10002815668549057,Leak269,Candidate-inclusive upper-bound attribution outcome
2015-04-01,16,1,0.0625,0.062279546535402124,Leak269,Candidate-inclusive upper-bound attribution outcome
2015-05-01,10,0,0.0,0.06968720701740871,Leak269,Candidate-inclusive upper-bound attribution outcome
2015-06-01,6,1,0.16666666666666666,0.05832677264654023,Leak269,Candidate-inclusive upper-bound attribution outcome
2015-07-01,15,1,0.06666666666666667,0.05723805062568463,Leak269,Candidate-inclusive upper-bound attribution outcome
2015-08-01,11,0,0.0,0.07284020647796684,Leak269,Candidate-inclusive upper-bound attribution outcome
2015-09-01,23,0,0.0,0.05431931893626742,Leak269,Candidate-inclusive upper-bound attribution outcome
2015-10-01,33,4,0.12121212121212122,0.055254123854973455,Leak269,Candidate-inclusive upper-bound attribution outcome
2015-11-01,8,0,0.0,0.061639324670277926,Leak269,Candidate-inclusive upper-bound attribution outcome
2015-12-01,11,3,0.2727272727272727,0.10131781417828888,Leak269,Candidate-inclusive upper-bound attribution outcome
2016-01-01,20,3,0.15,0.03493044649783629,Leak269,Candidate-inclusive upper-bound attribution outcome
2016-02-01,11,0,0.0,0.05639677678635025,Leak269,Candidate-inclusive upper-bound attribution outcome
2016-03-01,15,1,0.06666666666666667,0.0925551730096222,Leak269,Candidate-inclusive upper-bound attribution outcome
2016-04-01,22,1,0.045454545454545456,0.05762671627219032,Leak269,Candidate-inclusive upper-bound attribution outcome
2016-05-01,19,1,0.05263157894736842,0.06448095931961931,Leak269,Candidate-inclusive upper-bound attribution outcome
2016-06-01,20,1,0.05,0.05396924938212418,Leak269,Candidate-inclusive upper-bound attribution outcome
2016-07-01,16,0,0.0,0.05296186447832641,Leak269,Candidate-inclusive upper-bound attribution outcome
2016-08-01,14,0,0.0,0.06739840197017985,Leak269,Candidate-inclusive upper-bound attribution outcome
2016-09-01,10,0,0.0,0.05026118773455658,Leak269,Candidate-inclusive upper-bound attribution outcome
2016-10-01,14,1,0.07142857142857142,0.05112615449839605,Leak269,Candidate-inclusive upper-bound attribution outcome
2016-11-01,21,1,0.047619047619047616,0.05703432461513494,Leak269,Candidate-inclusive upper-bound attribution outcome
2016-12-01,11,1,0.09090909090909091,0.0937484817371279,Leak269,Candidate-inclusive upper-bound attribution outcome
2017-01-01,22,0,0.0,0.03232083471332778,Leak269,Candidate-inclusive upper-bound attribution outcome
2017-02-01,14,0,0.0,0.052183441199040385,Leak269,Candidate-inclusive upper-bound attribution outcome
2017-03-01,17,2,0.11764705882352941,0.0856404869858378,Leak269,Candidate-inclusive upper-bound attribution outcome
2017-04-01,26,0,0.0,0.05332149338029989,Leak269,Candidate-inclusive upper-bound attribution outcome
2017-05-01,16,1,0.0625,0.05966366414627199,Leak269,Candidate-inclusive upper-bound attribution outcome
2017-06-01,17,1,0.058823529411764705,0.04993727145715273,Leak269,Candidate-inclusive upper-bound attribution outcome
2017-07-01,21,1,0.047619047619047616,0.04900514707190143,Leak269,Candidate-inclusive upper-bound attribution outcome
2017-08-01,8,2,0.25,0.062363148153732895,Leak269,Candidate-inclusive upper-bound attribution outcome
2017-09-01,10,1,0.1,0.04650623465018589,Leak269,Candidate-inclusive upper-bound attribution outcome
2017-10-01,4,1,0.25,0.04730658078398952,Leak269,Candidate-inclusive upper-bound attribution outcome
2017-11-01,4,1,0.25,0.0527733585938056,Leak269,Candidate-inclusive upper-bound attribution outcome
2018-02-01,14,0,0.0,0.04828487886266543,Leak269,Candidate-inclusive upper-bound attribution outcome
2018-03-01,20,0,0.0,0.07924238886581698,Leak269,Candidate-inclusive upper-bound attribution outcome
2018-04-01,19,1,0.05263157894736842,0.049337908529718505,Leak269,Candidate-inclusive upper-bound attribution outcome
2018-05-01,14,0,0.0,0.0552062633205277,Leak269,Candidate-inclusive upper-bound attribution outcome
2018-06-01,27,0,0.0,0.04620651776956786,Leak269,Candidate-inclusive upper-bound attribution outcome
2018-07-01,38,1,0.02631578947368421,0.04534403127974198,Leak269,Candidate-inclusive upper-bound attribution outcome
2018-08-01,25,1,0.04,0.057704072113834194,Leak269,Candidate-inclusive upper-bound attribution outcome
2018-09-01,43,2,0.046511627906976744,0.04303180960944776,Leak269,Candidate-inclusive upper-bound attribution outcome
2018-10-01,40,0,0.0,0.043772362843020676,Leak269,Candidate-inclusive upper-bound attribution outcome
2018-11-01,44,1,0.022727272727272728,0.04883072423603924,Leak269,Candidate-inclusive upper-bound attribution outcome
2018-12-01,32,2,0.0625,0.0802640566035257,Leak269,Candidate-inclusive upper-bound attribution outcome
2019-01-01,40,0,0.0,0.027671928748434733,Leak269,Candidate-inclusive upper-bound attribution outcome
2019-02-01,40,0,0.0,0.04467757344498675,Leak269,Candidate-inclusive upper-bound attribution outcome
2019-03-01,52,5,0.09615384615384616,0.07332228498653635,Leak269,Candidate-inclusive upper-bound attribution outcome
2019-04-01,35,3,0.08571428571428572,0.04565193252794785,Leak269,Candidate-inclusive upper-bound attribution outcome
2019-05-01,60,3,0.05,0.05108186956710535,Leak269,Candidate-inclusive upper-bound attribution outcome
2019-06-01,33,2,0.06060606060606061,0.04275448421769109,Leak269,Candidate-inclusive upper-bound attribution outcome
2019-07-01,50,3,0.06,0.04195643305960275,Leak269,Candidate-inclusive upper-bound attribution outcome
2019-08-01,27,0,0.0,0.05339307005974588,Leak269,Candidate-inclusive upper-bound attribution outcome
2019-09-01,31,4,0.12903225806451613,0.039816954698489296,Leak269,Candidate-inclusive upper-bound attribution outcome
2019-10-01,43,0,0.0,0.0405021820877301,Leak269,Candidate-inclusive upper-bound attribution outcome
2019-11-01,52,4,0.07692307692307693,0.04518263936485533,Leak269,Candidate-inclusive upper-bound attribution outcome
2019-12-01,29,1,0.034482758620689655,0.07426762515229893,Leak269,Candidate-inclusive upper-bound attribution outcome
2020-01-01,53,1,0.018867924528301886,0.025604592123737762,Leak269,Candidate-inclusive upper-bound attribution outcome
2020-02-01,47,3,0.06382978723404255,0.04133976549075679,Leak269,Candidate-inclusive upper-bound attribution outcome
2020-03-01,91,10,0.10989010989010989,0.06784446497127222,Leak269,Candidate-inclusive upper-bound attribution outcome
2020-04-01,51,3,0.058823529411764705,0.04224133137465592,Leak269,Candidate-inclusive upper-bound attribution outcome
2020-05-01,36,3,0.08333333333333333,0.04726560432682831,Leak269,Candidate-inclusive upper-bound attribution outcome
2020-06-01,69,3,0.043478260869565216,0.03956034795430312,Leak269,Candidate-inclusive upper-bound attribution outcome
2020-07-01,53,4,0.07547169811320754,0.038821918241561,Leak269,Candidate-inclusive upper-bound attribution outcome
2020-08-01,49,3,0.061224489795918366,0.04940413780124656,Leak269,Candidate-inclusive upper-bound attribution outcome
2020-09-01,46,0,0.0,0.036842277744077716,Leak269,Candidate-inclusive upper-bound attribution outcome
2020-10-01,29,1,0.034482758620689655,0.037476312616493965,Leak269,Candidate-inclusive upper-bound attribution outcome
2020-11-01,40,2,0.05,0.041807098541206504,Leak269,Candidate-inclusive upper-bound attribution outcome
2020-12-01,5,0,0.0,0.06871917990648999,Leak269,Candidate-inclusive upper-bound attribution outcome
2021-01-01,87,1,0.011494252873563218,0.023691703740024144,Leak269,Candidate-inclusive upper-bound attribution outcome
2021-02-01,56,4,0.07142857142857142,0.038251321167544865,Leak269,Candidate-inclusive upper-bound attribution outcome
2021-03-01,78,9,0.11538461538461539,0.06277588632273777,Leak269,Candidate-inclusive upper-bound attribution outcome
2021-04-01,40,2,0.05,0.03908553214502225,Leak269,Candidate-inclusive upper-bound attribution outcome
2021-05-01,40,3,0.075,0.04373444768785296,Leak269,Candidate-inclusive upper-bound attribution outcome
2021-06-01,44,3,0.06818181818181818,0.03660484178213894,Leak269,Candidate-inclusive upper-bound attribution outcome
2021-07-01,25,1,0.04,0.035921579268033105,Leak269,Candidate-inclusive upper-bound attribution outcome
2021-08-01,20,2,0.1,0.045713213889993304,Leak269,Candidate-inclusive upper-bound attribution outcome
2021-09-01,33,0,0.0,0.034089835338996004,Leak269,Candidate-inclusive upper-bound attribution outcome
2021-10-01,46,2,0.043478260869565216,0.03467650222615192,Leak269,Candidate-inclusive upper-bound attribution outcome
2021-11-01,42,5,0.11904761904761904,0.03868374032601739,Leak269,Candidate-inclusive upper-bound attribution outcome
2021-12-01,35,5,0.14285714285714285,0.06358525235372171,Leak269,Candidate-inclusive upper-bound attribution outcome
2022-01-01,36,1,0.027777777777777776,0.02192172495435696,Leak269,Candidate-inclusive upper-bound attribution outcome
2022-02-01,62,3,0.04838709677419355,0.0353936108174058,Leak269,Candidate-inclusive upper-bound attribution outcome
2022-03-01,81,4,0.04938271604938271,0.05808597510900821,Leak269,Candidate-inclusive upper-bound attribution outcome
2022-04-01,59,1,0.01694915254237288,0.036165498892777516,Leak269,Candidate-inclusive upper-bound attribution outcome
2022-05-01,66,2,0.030303030303030304,0.04046709952835363,Leak269,Candidate-inclusive upper-bound attribution outcome
2022-06-01,46,1,0.021739130434782608,0.033870137933144084,Leak269,Candidate-inclusive upper-bound attribution outcome
2022-07-01,53,1,0.018867924528301886,0.03323792114239698,Leak269,Candidate-inclusive upper-bound attribution outcome
2022-08-01,73,4,0.0547945205479452,0.042298034479604806,Leak269,Candidate-inclusive upper-bound attribution outcome
2022-09-01,94,4,0.0425531914893617,0.031543024606470405,Leak269,Candidate-inclusive upper-bound attribution outcome
2022-10-01,35,1,0.02857142857142857,0.03208586231376177,Leak269,Candidate-inclusive upper-bound attribution outcome
2022-11-01,74,1,0.013513513513513514,0.03579372445891713,Leak269,Candidate-inclusive upper-bound attribution outcome
2022-12-01,72,3,0.041666666666666664,0.058834874374055796,Leak269,Candidate-inclusive upper-bound attribution outcome
2023-01-01,58,1,0.017241379310344827,0.020283979161981016,Leak269,Candidate-inclusive upper-bound attribution outcome
2023-02-01,49,0,0.0,0.0327493965818067,Leak269,Candidate-inclusive upper-bound attribution outcome
2023-03-01,73,3,0.0410958904109589,0.05374644153996179,Leak269,Candidate-inclusive upper-bound attribution outcome
2023-04-01,58,3,0.05172413793103448,0.03346361782437862,Leak269,Candidate-inclusive upper-bound attribution outcome
2023-05-01,63,2,0.031746031746031744,0.03744385103307284,Leak269,Candidate-inclusive upper-bound attribution outcome
2023-06-01,76,3,0.039473684210526314,0.03133974053044451,Leak269,Candidate-inclusive upper-bound attribution outcome
2023-07-01,62,1,0.016129032258064516,0.0307547558982557,Leak269,Candidate-inclusive upper-bound attribution outcome
2023-08-01,58,2,0.034482758620689655,0.03913799902897401,Leak269,Candidate-inclusive upper-bound attribution outcome
2023-09-01,57,3,0.05263157894736842,0.029186483050748016,Leak269,Candidate-inclusive upper-bound attribution outcome
2023-10-01,71,1,0.014084507042253521,0.02968876600366172,Leak269,Candidate-inclusive upper-bound attribution outcome
2023-11-01,80,1,0.0125,0.03311961821280237,Leak269,Candidate-inclusive upper-bound attribution outcome
2023-12-01,37,1,0.02702702702702703,0.05443939143867088,Leak269,Candidate-inclusive upper-bound attribution outcome
2024-01-01,75,0,0.0,0.018768587394483557,Leak269,Candidate-inclusive upper-bound attribution outcome
2024-02-01,51,3,0.058823529411764705,0.030302728421961685,Leak269,Candidate-inclusive upper-bound attribution outcome
2024-03-01,83,3,0.03614457831325301,0.049731109321784456,Leak269,Candidate-inclusive upper-bound attribution outcome
2024-04-01,72,0,0.0,0.03096359105168344,Leak269,Candidate-inclusive upper-bound attribution outcome
2024-05-01,33,0,0.0,0.03464646580871442,Leak269,Candidate-inclusive upper-bound attribution outcome
2024-06-01,10,0,0.0,0.028998386084352474,Leak269,Candidate-inclusive upper-bound attribution outcome
2024-07-01,3,0,0.0,0.028457104952776244,Leak269,Candidate-inclusive upper-bound attribution outcome
2024-09-01,1,0,0.0,0.017919280646238593,Leak269,Candidate-inclusive upper-bound attribution outcome
2024-10-01,208,4,0.019230769230769232,0.0189033652532272,Leak269,Candidate-inclusive upper-bound attribution outcome
2024-11-01,156,3,0.019230769230769232,0.021869581619117454,Leak269,Candidate-inclusive upper-bound attribution outcome
2024-12-01,106,5,0.04716981132075472,0.03728005878286355,Leak269,Candidate-inclusive upper-bound attribution outcome
2025-01-01,100,3,0.03,0.013329169403150907,Leak269,Candidate-inclusive upper-bound attribution outcome
2025-02-01,110,0,0.0,0.02231831526232009,Leak269,Candidate-inclusive upper-bound attribution outcome
2025-03-01,110,2,0.01818181818181818,0.03798533799120926,Leak269,Candidate-inclusive upper-bound attribution outcome
2025-04-01,181,6,0.03314917127071823,0.024527164562046132,Leak269,Candidate-inclusive upper-bound attribution outcome
2025-05-01,126,5,0.03968253968253968,0.028461850677604403,Leak269,Candidate-inclusive upper-bound attribution outcome
2025-06-01,160,2,0.0125,0.024705076179055457,Leak269,Candidate-inclusive upper-bound attribution outcome
2025-07-01,191,6,0.031413612565445025,0.025142662114636675,Leak269,Candidate-inclusive upper-bound attribution outcome
2025-08-01,117,4,0.03418803418803419,0.03318224507903746,Leak269,Candidate-inclusive upper-bound attribution outcome
2025-09-01,165,3,0.01818181818181818,0.02566238926054779,Leak269,Candidate-inclusive upper-bound attribution outcome
2025-10-01,131,5,0.03816793893129771,0.027071707120366984,Leak269,Candidate-inclusive upper-bound attribution outcome
2025-11-01,169,5,0.029585798816568046,0.03131965660646766,Leak269,Candidate-inclusive upper-bound attribution outcome
2025-12-01,102,4,0.0392156862745098,0.05338916215605825,Leak269,Candidate-inclusive upper-bound attribution outcome
2026-01-01,145,4,0.027586206896551724,0.019088842933839622,Leak269,Candidate-inclusive upper-bound attribution outcome
2026-02-01,119,7,0.058823529411764705,0.03196229275093731,Leak269,Candidate-inclusive upper-bound attribution outcome
2026-03-01,141,5,0.03546099290780142,0.05439919988799891,Leak269,Candidate-inclusive upper-bound attribution outcome
2026-04-01,63,2,0.031746031746031744,0.03512560893904308,Leak269,Candidate-inclusive upper-bound attribution outcome
2026-07-01,1,0,0.0,0.036007069422603774,Leak269,Candidate-inclusive upper-bound attribution outcome
2026-08-01,1,0,0.0,0.0475206402850718,Leak269,Candidate-inclusive upper-bound attribution outcome
